DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
AM201600000132,AMGE71FL,AM,2016.0,132.0,AM2016DHS,5443.765625,5350.919921875,5448.81298828125,33.483333587646484,50.47500228881836,55.25,57.708335876464844,12.715189933776855,20.814434051513672,21.953641891479492,22.41100311279297,0.000770437698635017,0.0008444053705558415,0.0008784079401274961,12.976478576660156,10.601457595825195,12.532916069030762,11.881667137145996,11.758333206176758,11.666666984558105,11.475000381469727,12.0,2.0,1163.875,1174.875,1194.8125,1097.4375,1365.5625,1567.0,1426.9375,15.967499732971191,15.94083309173584,14.773332595825195,15.56916618347168,24.809128630705395,3807.766796875,5.0,1.0400583744049072,-9999,-9999,-9999,7.957215785980225,6.544948101043701,8.273177146911621,7.700000286102295,10.221732365145229,14.782016864950727,0.514023903494554,6.398740396460062,8.525344025544605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.983333587646484,10.783333778381348,12.366666793823242,11.675000190734863,5.0916666984558105,4.941667079925537,6.608333587646484,5.6583333015441895,-0.7833333015441895,-0.8999999761581421,0.8666665554046631,-0.33333340287208557,0.01640289274901074,4.013437747955322,3.5183334350585938,2.9379544258117676,2.4884374141693115,4.013437747955322,3.5183334350585938,2.633333444595337,2.424999952316284,2.5166666507720947,2.575000047683716,30890.85899,0,0,446.7857142857143,494.2857142857143,428.35714285714283,420.14285714285717,559.5,746.4285714285714,657.2142857142857,1.2988162218782418,0.0,0.0,0.0,5.726249694824219,15.552499771118164,-3.0092501640319824,-5.553500175476074,-5.487750053405762,15.329750061035156,12.219249725341797,-1.8822500705718994,9.246999740600586,2.098750114440918,7.616499900817871,12.299999237060547,103.67427385892117,67.40041493775934,1.4138873899114968,1.3857662862517297,1.3621314917983165,1.3870509524187038,9171.2255859375,9228.4892578125,9305.015625,9711.515625,58.46002454501916,58.82503442289272,59.31283674568966,61.90399006226053,8.196666717529297,10.124166488647461,9.59749984741211,9.199166297912598
AM201600000133,AMGE71FL,AM,2016.0,133.0,AM2016DHS,31854.88671875,31311.5859375,31884.419921875,33.483333587646484,50.47500228881836,55.25,57.708335876464844,12.715189933776855,20.814434051513672,21.953641891479492,22.41100311279297,0.022048935057624938,0.022298390524727957,0.02245540013388982,13.439929668719952,11.52423095703125,13.054999718299278,12.226409912109375,11.758333206176758,11.666666984558105,11.475000381469727,12.0,2.0,999.6153846153846,1102.3846153846155,1054.5384615384614,1021.3076923076923,1245.5384615384614,1440.076923076923,1309.5384615384614,15.967499732971191,15.94083309173584,14.773332595825195,15.56916618347168,27.69311064718163,3862.762335526316,5.0,4.681256103515625,-9999,-9999,-9999,8.392937293419472,7.229615431565505,8.874872060922476,8.155768761268028,10.170779444590336,19.681226201418067,0.7588513799074317,1.710258676224396,11.268724970456933,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.983333587646484,10.783333778381348,12.366666793823242,11.675000190734863,5.0916666984558105,4.941667079925537,6.608333587646484,5.6583333015441895,-0.7833333015441895,-0.8999999761581421,0.8666665554046631,-0.33333340287208557,0.08838632493170678,4.69474381666917,4.085128197303185,3.345944037804237,2.9350001995380106,4.69474381666917,4.085128197303185,2.633333444595337,2.424999952316284,2.5166666507720947,2.575000047683716,26793.4995,0,2730.135289,426.53846153846155,453.7692307692308,414.15384615384613,392.6923076923077,530.3076923076923,697.2307692307693,620.0,0.8388437223033745,0.0,0.0,0.0,5.925199890136719,15.958599853515626,-2.1999998092651367,-5.003600311279297,-4.8239997863769535,16.150999450683592,12.783599853515625,-1.6777999877929688,9.466999816894532,2.5236000061035155,7.955999755859375,12.584199523925781,94.94117647058823,87.45378151260505,7.468854402240954,7.320304469058388,7.195453041478207,7.327090614720395,10519.455078125,10585.13671875,10672.9140625,11139.171875,58.4600242640785,58.82503199658703,59.31283329778157,61.90399024104096,8.196666717529297,10.124166488647461,9.59749984741211,9.199166297912598
AM201600000134,AMGE71FL,AM,2016.0,134.0,AM2016DHS,1293.3330078125,1271.274658203125,1294.5321044921875,37.29999923706055,58.85000228881836,63.333335876464844,60.525001525878906,14.627450942993164,25.042552947998047,25.762712478637695,24.21000099182129,0.030735428516681377,0.0330616098183852,0.03656160602202782,14.699090957641602,11.276666641235352,14.668333053588867,14.0,11.675000190734863,11.516667366027832,11.266666412353516,11.866666793823242,2.0,1902,1896,2084,2136,2695,2610,2645,14.092499732971191,13.986666679382324,12.724166870117188,13.769999504089355,40.22222222222222,3862.76220703125,6,0.0,-9999,-9999,-9999,6.84818172454834,5.050833225250244,7.2166666984558105,6.71999979019165,37.87248149671053,61.12234015213816,0.9742450714111328,3.3832341244346216,12.732543142218338,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.891666412353516,12.625,14.175000190734863,13.566666603088379,7.0333333015441895,6.8416666984558105,8.516666412353516,7.616666793823242,1.2000000476837158,1.0916666984558105,2.9000000953674316,1.6749999523162842,0.2600542704264323,-0.23499999940395355,-0.5600000023841858,-1.0027272701263428,-1.1749999523162842,-0.23499999940395355,-0.5600000023841858,2.549999952316284,2.3500001430511475,2.4583332538604736,2.5,3758.799179,4122.977064,13305.39655,516,526,436,486,622,847,680,3.425259640342311,1.0,1.0,1.0,5.982999801635742,15.508000373840332,-2.2950000762939453,-4.690000057220459,-4.491000175476074,15.015000343322754,12.039999961853027,-1.809999942779541,9.314000129699707,1.9800000190734863,7.60699987411499,12.50100040435791,120.15789473684211,116.89473684210526,5.42555718672903,5.317648235120271,5.226952000668175,5.322577225534539,725.7120361328125,730.25048828125,736.3140869140625,768.482421875,58.4625822368421,58.8281892475329,59.31667608963816,61.90812602796053,7.779999732971191,9.454999923706055,8.920000076293945,9.117499351501465
AM201600000135,AMGE71FL,AM,2016.0,135.0,AM2016DHS,7055.703125,6935.365234375,7062.24462890625,37.29999923706055,58.85000228881836,63.333335876464844,60.525001525878906,14.627450942993164,25.042552947998047,25.762712478637695,24.21000099182129,0.00012007144869715454,0.00013828797451552853,0.00016203386128140415,14.49337659563337,11.757380894252233,14.233810424804688,13.707380022321429,11.675000190734863,11.516667366027832,11.266666412353516,11.866666793823242,2.0,2253.0714285714284,2202.5714285714284,2264.285714285714,2425.1428571428573,2913.6428571428573,2941.714285714286,2800.785714285714,14.092499732971191,13.986666679382324,12.724166870117188,13.769999504089355,28.08939708939709,3862.762152777778,6.0,0.3566675424575806,-9999,-9999,-9999,7.762077876499721,6.08892822265625,8.215475899832589,7.50279780796596,11.57185991323069,64.8864007045929,0.7545265404814718,3.4674801119682934,4.586919159381524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.891666412353516,12.625,14.175000190734863,13.566666603088379,7.0333333015441895,6.8416666984558105,8.516666412353516,7.616666793823242,1.2000000476837158,1.0916666984558105,2.9000000953674316,1.6749999523162842,0.005223681039617169,2.1971427372523715,1.2982143674577986,1.0307791573660714,0.42047619819641113,2.1971427372523715,1.2982143674577986,2.549999952316284,2.3500001430511475,2.4583332538604736,2.5,22154.20513,468.2680941,12427.78752,499.64285714285717,516.2142857142857,428.7142857142857,479.0,608.7857142857143,815.0,660.0714285714286,9.267031739300627,0.0,0.0,0.0,6.124799728393555,16.149400329589845,-1.1652000427246094,-3.3392002105712892,-3.0560001373291015,15.664199829101562,12.641200256347656,-0.8579999923706054,9.857799530029297,2.9893999099731445,8.03080062866211,13.104399108886719,240.5553235908142,102.9937369519833,0.9356832622010031,0.9170732537414802,0.9014321158452289,0.9179234131864069,17022.4453125,16980.421875,16974.138671875,17564.6875,54.47945752870564,54.34474491127349,54.32442262526096,56.2142076591858,7.779999732971191,9.454999923706055,8.920000076293945,9.117499351501465
AM201600000136,AMGE71FL,AM,2016.0,136.0,AM2016DHS,6775.232421875,6659.677734375,6781.51416015625,33.483333587646484,50.47500228881836,55.25,57.708335876464844,12.715189933776855,20.814434051513672,21.953641891479492,22.41100311279297,0.25656696466299206,0.28030718289888823,0.28249032680804914,16.706363677978516,13.59666633605957,15.619999885559082,14.37833309173584,11.758333206176758,11.666666984558105,11.475000381469727,12.0,2.0,1448,1541,1489,1601,1886,2011,1849,15.967499732971191,15.94083309173584,14.773332595825195,15.56916618347168,32.473684210526315,3862.76220703125,5.0,29.263259887695312,-9999,-9999,-9999,8.64272689819336,6.456666469573975,8.178333282470703,7.177499771118164,25.825017025596217,39.10079474198191,0.5907798566316304,2.4736731679815995,15.628559313322368,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.983333587646484,10.783333778381348,12.366666793823242,11.675000190734863,5.0916666984558105,4.941667079925537,6.608333587646484,5.6583333015441895,-0.7833333015441895,-0.8999999761581421,0.8666665554046631,-0.33333340287208557,0.742013228567023,0.7366666793823242,-0.023333333432674408,0.5790908932685852,-0.6833333373069763,0.7366666793823242,-0.023333333432674408,2.633333444595337,2.424999952316284,2.5166666507720947,2.575000047683716,30114.25613,0,0,369,366,398,363,499,641,556,0.9858639365748355,2.0,2.0,2.0,5.960999965667725,15.815999984741211,-2.2669999599456787,-4.784999847412109,-4.553999900817871,16.368000030517578,12.689000129699707,-1.8109999895095825,9.47599983215332,2.430999994277954,7.694000244140625,12.51200008392334,104.94736842105263,109.3157894736842,24.67234400699013,24.18163259405839,23.769200375205592,24.20404855828536,673.72119140625,677.9278564453125,683.5494995117188,713.4111938476562,58.4600251850329,58.82503469366776,59.31284051192434,61.9039884868421,8.196666717529297,10.124166488647461,9.59749984741211,9.199166297912598
AM201600000137,AMGE71FL,AM,2016.0,137.0,AM2016DHS,7245.7158203125,7122.13671875,7252.43359375,33.483333587646484,50.47500228881836,55.25,57.708335876464844,12.715189933776855,20.814434051513672,21.953641891479492,22.41100311279297,0.2902521170102633,0.31255098489614636,0.31693729987511265,16.706363677978516,13.59666633605957,15.619999885559082,14.37833309173584,11.758333206176758,11.666666984558105,11.475000381469727,12.0,2.0,1448.0,1541.0,1489.0,1601.0,1886.0,2011.0,1849.0,15.967499732971191,15.94083309173584,14.773332595825195,15.56916618347168,30.85,3862.76220703125,5.0,29.263259887695312,-9999,-9999,-9999,8.64272689819336,6.456666469573975,8.178333282470703,7.177499771118164,31.651171875,44.397705078125,0.7149333000183106,2.9186607360839845,20.376239013671874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.983333587646484,10.783333778381348,12.366666793823242,11.675000190734863,5.0916666984558105,4.941667079925537,6.608333587646484,5.6583333015441895,-0.7833333015441895,-0.8999999761581421,0.8666665554046631,-0.33333340287208557,0.7056663914730674,0.7366666793823242,-0.023333333432674408,0.5790908932685852,-0.6833333373069763,0.7366666793823242,-0.023333333432674408,2.633333444595337,2.424999952316284,2.5166666507720947,2.575000047683716,30125.05638,227.0294785,0,369,366,398,363,499,641,556,1.258701229095459,2.0,2.0,2.0,5.960999965667725,15.815999984741211,-2.2669999599456787,-4.784999847412109,-4.553999900817871,16.368000030517578,12.689000129699707,-1.8109999895095825,9.47599983215332,2.430999994277954,7.694000244140625,12.51200008392334,106.85,107.45,24.286874871504935,23.803829795435856,23.397843210320723,23.825897216796875,760.414306640625,765.1622314453125,771.5072631835938,805.2115478515625,58.46002197265625,58.82503662109375,59.312835693359375,61.90399169921875,8.196666717529297,10.124166488647461,9.59749984741211,9.199166297912598
AM201600000138,AMGE71FL,AM,2016.0,138.0,AM2016DHS,54085.671875,53163.21484375,54135.8125,33.483333587646484,50.47500228881836,55.25,57.708335876464844,12.715189933776855,20.814434051513672,21.953641891479492,22.41100311279297,0.04078695475096871,0.04450627538552238,0.04571253847079262,13.782308725210337,10.512563852163462,12.911538931039663,11.784615149864784,11.758333206176758,11.666666984558105,11.475000381469727,12.0,2.0,1441.2307692307693,1441.5384615384614,1516.923076923077,1426.7692307692307,1800.4615384615386,1994.6923076923076,1778.0,15.967499732971191,15.94083309173584,14.773332595825195,15.56916618347168,27.126582278481013,3862.7625868055557,5.0,14.007259368896484,-9999,-9999,-9999,6.834755530724158,4.430705143855168,6.5200641338641825,5.55326901949369,22.66614597126589,18.21626100701801,0.665890839140294,1.5186322745630296,18.294363248146187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.983333587646484,10.783333778381348,12.366666793823242,11.675000190734863,5.0916666984558105,4.941667079925537,6.608333587646484,5.6583333015441895,-0.7833333015441895,-0.8999999761581421,0.8666665554046631,-0.33333340287208557,0.06437904732603514,0.12858970348651594,-0.6780768907987155,-0.11279722360464242,-1.6511537111722505,0.12858970348651594,-0.6780768907987155,2.633333444595337,2.424999952316284,2.5166666507720947,2.575000047683716,28186.48427,3947.651933,3067.305561,370.2142857142857,364.85714285714283,394.42857142857144,366.07142857142856,503.92857142857144,631.7142857142857,541.2857142857143,3.278082637463586,0.0,0.0,0.0,4.090000152587891,14.629666646321615,-4.535000483194987,-7.041666666666667,-7.177666346232097,14.598166147867838,11.048332214355469,-3.0218334197998047,8.080000559488932,0.9173332850138346,6.6890004475911455,11.506999969482422,187.8050847457627,120.0635593220339,8.46747304327477,8.299062139976959,8.157516831077189,8.30675538234447,15868.794921875,15967.876953125,16100.2900390625,16803.65234375,58.46002542747642,58.825038693985846,59.31284087558962,61.90398824439858,8.196666717529297,10.124166488647461,9.59749984741211,9.199166297912598
AM201600000139,AMGE71FL,AM,2016.0,139.0,AM2016DHS,49477.609375,48633.7421875,49523.48046875,33.483333587646484,50.47500228881836,55.25,57.708335876464844,12.715189933776855,20.814434051513672,21.953641891479492,22.41100311279297,0.04273620436463175,0.047013101698477056,0.0482285897943038,13.607792445591517,10.612500871930804,13.018332345145089,11.69749995640346,11.758333206176758,11.666666984558105,11.475000381469727,12.0,2.0,1186.7142857142858,1209.2142857142858,1226.5,1207.2142857142858,1499.0714285714287,1639.9285714285713,1532.5714285714287,15.967499732971191,15.94083309173584,14.773332595825195,15.56916618347168,25.156576200417536,3862.762335526316,5.0,20.226478576660156,-9999,-9999,-9999,6.936558314732143,4.730713980538504,6.833511897495815,5.759821210588727,20.47514873169456,17.51647489539749,0.5707819471798182,1.2756107601660565,14.919777842246338,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.983333587646484,10.783333778381348,12.366666793823242,11.675000190734863,5.0916666984558105,4.941667079925537,6.608333587646484,5.6583333015441895,-0.7833333015441895,-0.8999999761581421,0.8666665554046631,-0.33333340287208557,0.05743373070381999,0.6486904280526298,-0.17785710947854177,0.26532462665012907,-1.151071412222726,0.6486904280526298,-0.17785710947854177,2.633333444595337,2.424999952316284,2.5166666507720947,2.575000047683716,23096.27183,2386.829616,1266.400508,363.27272727272725,359.90909090909093,386.90909090909093,361.8181818181818,502.3636363636364,631.8181818181819,536.1818181818181,2.880558029877092,0.0,0.0,0.0,4.67549991607666,14.927000045776367,-3.6347501277923584,-6.208250045776367,-6.145999908447266,15.132500648498535,11.480249404907227,-2.7200000286102295,8.382999420166016,1.3452500104904175,6.84475040435791,11.739749908447266,185.61087866108787,118.04811715481172,8.813110666989663,8.637825268491602,8.490501857235142,8.645833964187661,14030.431640625,14118.033203125,14235.107421875,14856.9853515625,58.46002261513158,58.82503597861842,59.312839226973686,61.9039884868421,8.196666717529297,10.124166488647461,9.59749984741211,9.199166297912598
AM201600000140,AMGE71FL,AM,2016.0,140.0,AM2016DHS,30817.021484375,30291.419921875,30845.591796875,33.483333587646484,50.47500228881836,55.25,57.708335876464844,12.715189933776855,20.814434051513672,21.953641891479492,22.41100311279297,0.03010857067169092,0.03310735537982977,0.03415514485904584,13.476492745535714,11.008333478655134,13.166190011160714,11.937857491629464,11.758333206176758,11.666666984558105,11.475000381469727,12.0,2.0,854.5714285714286,862.0714285714286,875.7142857142857,867.0714285714286,1037.0,1166.9285714285713,1078.4285714285713,15.967499732971191,15.94083309173584,14.773332595825195,15.56916618347168,21.657505285412263,3862.762335526316,5.0,13.495606994628906,-9999,-9999,-9999,7.639350346156529,5.919702802385602,7.811607360839844,6.846250261579241,15.647216796875,13.293600825940148,0.44851361290883207,1.0503752110368114,11.058172710871291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.983333587646484,10.783333778381348,12.366666793823242,11.675000190734863,5.0916666984558105,4.941667079925537,6.608333587646484,5.6583333015441895,-0.7833333015441895,-0.8999999761581421,0.8666665554046631,-0.33333340287208557,0.026787498869364452,2.457023893083845,1.7546427590506417,1.8022078105381556,0.831071308680943,2.457023893083845,1.7546427590506417,2.633333444595337,2.424999952316284,2.5166666507720947,2.575000047683716,21457.50033,511.8659329,655.9501526,368.6875,371.5625,385.9375,368.625,510.5,638.4375,542.3125,1.9466560493081302,0.0,0.0,0.0,5.844400024414062,15.877398681640624,-1.3968000411987305,-4.450199890136719,-4.017000198364258,15.837399291992188,12.441999816894532,-1.7222000122070313,9.448999786376953,2.6715999603271485,7.963999938964844,12.545599365234375,167.885593220339,112.14406779661017,6.928986278204873,6.791173965405352,6.6753475688897765,6.797470141523562,10765.6708984375,10832.890625,10922.720703125,11399.892578125,58.46002647860738,58.82503145973154,59.31284081375839,61.9039888317953,8.196666717529297,10.124166488647461,9.59749984741211,9.199166297912598
AM201600000141,AMGE71FL,AM,2016.0,141.0,AM2016DHS,57252.7265625,56276.25,57305.796875,33.483333587646484,50.47500228881836,55.25,57.708335876464844,12.715189933776855,20.814434051513672,21.953641891479492,22.41100311279297,0.04661917460829677,0.05165750521590657,0.05354136397785945,14.433333079020182,11.461944580078125,13.608194986979166,12.482777913411459,11.758333206176758,11.666666984558105,11.475000381469727,12.0,2.0,1265.4166666666667,1298.5,1347.25,1243.0,1540.0,1711.0833333333333,1528.0833333333333,15.967499732971191,15.94083309173584,14.773332595825195,15.56916618347168,24.50420168067227,3862.762152777778,5.0,16.180509948730467,-9999,-9999,-9999,7.944090525309245,5.8892364501953125,7.7658335367838545,6.84902826944987,19.231566357011555,16.316135438550422,0.4832490872936088,2.011179050477613,14.473623580291491,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.983333587646484,10.783333778381348,12.366666793823242,11.675000190734863,5.0916666984558105,4.941667079925537,6.608333587646484,5.6583333015441895,-0.7833333015441895,-0.8999999761581421,0.8666665554046631,-0.33333340287208557,0.07626168706665358,1.923472245534261,1.2152778307596843,1.4548484484354656,0.3165277640024821,1.923472245534261,1.2152778307596843,2.633333444595337,2.424999952316284,2.5166666507720947,2.575000047683716,31317.97404,450.1684819,243.2418803,377.85714285714283,375.57142857142856,397.2857142857143,367.2142857142857,502.5,639.2142857142857,557.7857142857143,2.183094441389837,0.0,0.0,0.0,5.20260009765625,15.424400329589844,-2.7064002990722655,-5.410600280761718,-5.168199920654297,15.427398681640625,11.975,-2.191600036621094,8.964399719238282,1.9722000122070313,7.512400054931641,12.169999694824218,145.7920168067227,116.5546218487395,10.509072058396884,10.300055951591512,10.12438284876492,10.30960463465683,13575.0546875,13659.8154296875,13773.087890625,14374.7822265625,58.460024626358695,58.82503609035326,59.31283436650815,61.903994352921195,8.196666717529297,10.124166488647461,9.59749984741211,9.199166297912598
AM201600000142,AMGE71FL,AM,2016.0,142.0,AM2016DHS,29601.427734375,29096.556640625,29628.869140625,33.483333587646484,50.47500228881836,55.25,57.708335876464844,12.715189933776855,20.814434051513672,21.953641891479492,22.41100311279297,0.022314720515963397,0.025045732908611056,0.025991741615005687,12.21389661516462,9.140356881277901,11.657976422991071,10.433689662388392,11.758333206176758,11.666666984558105,11.475000381469727,12.0,2.0,1394.5,1441.0714285714287,1455.9285714285713,1472.857142857143,1805.2142857142858,1962.357142857143,1862.0714285714287,15.967499732971191,15.94083309173584,14.773332595825195,15.56916618347168,28.2839248434238,3862.762335526316,5.0,11.671112060546875,-9999,-9999,-9999,5.3187664576939175,3.002142769949777,5.1629164559500555,4.124225888933454,22.63048095703125,19.522515869140626,0.67455628712972,1.2100528717041015,16.778231811523437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.983333587646484,10.783333778381348,12.366666793823242,11.675000190734863,5.0916666984558105,4.941667079925537,6.608333587646484,5.6583333015441895,-0.7833333015441895,-0.8999999761581421,0.8666665554046631,-0.33333340287208557,0.01831822606975665,-1.3321426936558314,-2.1852380207606723,-1.5763635635375977,-3.136071341378348,-1.3321426936558314,-2.1852380207606723,2.633333444595337,2.424999952316284,2.5166666507720947,2.575000047683716,16662.25933,6023.684459,5854.678309,362.5833333333333,356.5833333333333,376.0,368.0833333333333,515.1666666666666,633.25,527.5,4.188421630859375,0.0,0.0,0.0,3.308333396911621,13.996832529703775,-4.990000089009603,-7.599999745686849,-7.795167287190755,13.840667724609375,10.249166488647461,-3.7004998524983725,7.279333114624023,0.24266656239827475,5.932332992553711,10.956166585286459,250.06875,117.53541666666666,4.524493992726893,4.434505878949749,4.358873125173997,4.438616848204343,16730.3359375,16834.798828125,16974.400390625,17715.947265625,58.46002197265625,58.82503400530134,59.312840053013396,61.90399169921875,8.196666717529297,10.124166488647461,9.59749984741211,9.199166297912598
AM201600000143,AMGE71FL,AM,2016.0,143.0,AM2016DHS,6369.9931640625,6261.349609375,6375.8984375,39.15833282470703,63.42500305175781,64.70000457763672,60.91666793823242,15.25649356842041,27.676362991333008,27.146852493286133,24.94880485534668,0.08296796908745399,0.08677810889024001,0.09164447967822735,11.106363296508789,9.673333168029785,10.953332901000977,10.58666706085205,12.183333396911621,12.0,11.625,12.191666603088379,-9999,1668.0,1702.0,1734.0,1565.0,1988.0,2166.0,1968.0,15.832499504089355,15.779166221618652,14.519999504089355,15.360833168029785,66.83333333333333,3312.80810546875,6.0,1.552786946296692,-9999,-9999,-9999,7.989090919494629,7.259166717529297,8.668333053588867,8.08666706085205,20.280775282118057,38.29972669813368,1.1768211788601346,1.2609857983059354,19.705596923828125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.425000190734863,11.116666793823242,12.708333969116211,11.991666793823242,5.316667079925537,5.116666793823242,6.883333683013916,5.891666889190674,-0.7666667699813843,-0.891666829586029,1.066666603088379,-0.20833343267440796,1.0549496737393467,6.383333206176758,5.586666584014893,4.8718180656433105,4.84499979019165,6.383333206176758,5.586666584014893,2.566666603088379,2.2916667461395264,2.383333444595337,2.441666603088379,36786.27922,0,2002.686678,472,498,430,421,560,746,641,2.5718180338541665,1.0,1.0,1.0,6.044000148773193,15.571000099182129,-2.9779999256134033,-5.724999904632568,-5.452000141143799,15.902000427246094,12.357999801635742,-1.8250000476837158,9.397000312805176,2.1399998664855957,7.479000091552734,12.342000007629395,32.72222222222222,33.166666666666664,23.90798611111111,23.432474772135418,23.032821655273438,23.45419650607639,674.41552734375,678.62646484375,684.25390625,714.1463623046875,58.46002197265625,58.825032552083336,59.312839084201386,61.90399169921875,9.264999389648438,11.53833293914795,10.693333625793457,9.34666633605957
AM201600000144,AMGE71FL,AM,2016.0,144.0,AM2016DHS,5370.576171875,5278.978515625,5375.55517578125,39.15833282470703,63.42500305175781,64.70000457763672,60.91666793823242,15.25649356842041,27.676362991333008,27.146852493286133,24.94880485534668,0.05127882957458496,0.05297174236991189,0.05685856125571511,11.106363296508789,9.673333168029785,10.953332901000977,10.58666706085205,12.183333396911621,12.0,11.625,12.191666603088379,-9999,1668.0,1702.0,1734.0,1565.0,1988.0,2166.0,1968.0,15.832499504089355,15.779166221618652,14.519999504089355,15.360833168029785,57.72222222222222,3312.80810546875,6.0,1.552786946296692,-9999,-9999,-9999,7.989090919494629,7.259166717529297,8.668333053588867,8.08666706085205,13.134289211697048,23.704349093967014,0.6968604193793403,0.799366209242079,11.961104498969185,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.425000190734863,11.116666793823242,12.708333969116211,11.991666793823242,5.316667079925537,5.116666793823242,6.883333683013916,5.891666889190674,-0.7666667699813843,-0.891666829586029,1.066666603088379,-0.20833343267440796,0.8886851260536596,6.383333206176758,5.586666584014893,4.8718180656433105,4.84499979019165,6.383333206176758,5.586666584014893,2.566666603088379,2.2916667461395264,2.383333444595337,2.441666603088379,36199.20259,0,830.2987584,472.0,498.0,430.0,421.0,560.0,746.0,641.0,0.7957234912448459,1.0,1.0,1.0,6.044000148773193,15.571000099182129,-2.9779999256134033,-5.724999904632568,-5.452000141143799,15.902000427246094,12.357999801635742,-1.8250000476837158,9.397000312805176,2.1399998664855957,7.479000091552734,12.342000007629395,34.72222222222222,34.333333333333336,22.61785125732422,22.167999267578125,21.789913177490234,22.18855094909668,559.47509765625,562.9683837890625,567.6368408203125,592.4346923828125,58.46002197265625,58.82503733915441,59.31283389820772,61.90399528952206,9.264999389648438,11.53833293914795,10.693333625793457,9.34666633605957
